Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
1.9,420,0.3211720919020655,-0.16911923923613978,1.89908666425359,-0.05386957142709301
1.9,430,0.2962073287248106,-0.31440125343636355,0.9421315134316552,-0.20609116496128146
1.9,440,0.33211405176879616,-0.24315395438432344,1.365859143067295,-0.0887444226013826
1.9,450,0.32602652418877076,-0.15721309123539556,2.0737873775448534,-0.06253142678549252
2.0,150,0.317833337084402,-0.12570468035356808,2.528412913428807,-0.04805234552115738
2.0,160,0.3174517435506752,-0.13574724399458002,2.338550192321769,-0.05945544649355411
2.0,170,0.31069368806149056,-0.1732438568444571,1.7933893514067836,-0.09739667351083786
2.0,180,0.3147741419444223,-0.1519440045170002,2.0716456891144,-0.07537059579802584
2.0,190,0.3204052281962737,-0.12341437051171207,2.596174390938267,-0.04163064638326333
2.0,200,0.32253154183616495,-0.13019590488907884,2.4772786986729542,-0.05029171491923538
2.0,210,0.3211412976628716,-0.13170581207713244,2.4383229000918942,-0.05185275881138309
2.0,220,0.325130943259204,-0.1298011200724865,2.504839273171425,-0.05280022426984569
2.0,230,0.32967825967755626,-0.12006441758078142,2.7458448249727527,-0.019273570351392807
2.0,240,0.32967825967755626,-0.12006441758078142,2.7458448249727527,-0.019273570351392807
2.0,250,0.329127908964824,-0.12006441758078142,2.7412610296750164,-0.023360130801118466
2.0,260,0.33096184846916654,-0.12006441758078142,2.756535659255497,-0.009711334849429923
2.0,270,0.3294410078826657,-0.12053239061429714,2.733215579676626,-0.01834043937506359
2.0,280,0.3295675320321554,-0.12053239061429714,2.734265290454325,-0.0173980242895745
2.0,290,0.32914913490952546,-0.12053239061429714,2.7307940482388715,-0.01075929852989804
2.0,300,0.32880477747515724,-0.12053239061429714,2.7279370781529617,-0.013319441742955986
2.0,310,0.19112737586239126,-0.25284702340793536,0.7559012294719896,-0.11254768999728332
2.0,320,0.28435154324117384,-0.22773421235690222,1.248611441813326,-0.09835368247269448
2.0,330,0.3317417735197672,-0.12418521464335432,2.6713467820826455,-0.027968916589125363
2.0,340,0.30867904358095166,-0.22318392152200164,1.3830702564768844,-0.15119220563499625
2.0,350,0.32715284168720404,-0.21413142917024916,1.5278132825008846,-0.03662108187753019
2.0,360,0.3157223549909469,-0.1966878190401292,1.6051952608541138,-0.05580286018364412
2.0,370,0.3434698176297848,-0.19463553704183917,1.7646819427222684,-0.12592806922841843
2.0,380,0.2793724668463635,-0.3415664498239751,0.817915421700044,-0.11885431879604567
2.0,390,0.2826823860637777,-0.21218602737310835,1.332238458693175,-0.09778724867847668
2.0,400,0.203415174725057,-0.284990366836594,0.7137615807263055,-0.13576478105568607
2.0,410,0.3045697492421324,-0.25306152967587764,1.2035402995952278,-0.13689068199850746
2.0,420,0.3273360575793074,-0.16589608766222086,1.9731391028689755,-0.05346436870804762
2.0,430,0.3139380851696634,-0.28222595948038587,1.1123643117297346,-0.19946127418845636
2.0,440,0.34216912377856956,-0.24157531893248418,1.4164076251274638,-0.0872177798269611
2.0,450,0.33557740017056203,-0.15650017411124625,2.1442621522709673,-0.08980862738056838
2.1,150,0.31789097457227045,-0.12817878107128491,2.480059272801788,-0.045247347523182435
2.1,160,0.3175094599497743,-0.13825895386100198,2.296483888262174,-0.05680523696774066
2.1,170,0.31075282391494574,-0.17644961666483064,1.761141961023506,-0.09510312097502427
2.1,180,0.314514603504769,-0.15711495809065024,2.0018119682996973,-0.07502657461529182
2.1,190,0.32043237640547373,-0.12628271111364264,2.537420788480812,-0.04093080008014085
2.1,200,0.3228420505174707,-0.13102246651039223,2.4640205540006686,-0.04758736819679082
