ROC,ATR_P,ATR_M,Full_CAGR,Full_Calmar,2020_CAGR,2020_Calmar,2021_CAGR,2021_Calmar,2022_CAGR,2022_Calmar,2023_CAGR,2023_Calmar,2024_CAGR,2024_Calmar,2025_CAGR,2025_Calmar
14,20,3.5,0.3218477337870145,2.509793931919492,1.5481996445695891,12.927618656346798,0.442518226633269,3.450791922316041,-0.009681245203886024,-0.10056081207218227,0.13080730782831385,1.5120023480902307,0.2569140472635705,3.2314496346070354,0.21652533646531036,3.9386764457931154
14,20,4.0,0.3325306661669942,2.545290909128608,1.7001189768501845,14.497127154668311,0.4268306279055383,3.267091512095419,0.028812882351131996,0.3970304505020719,0.14574005024375536,1.926743185202812,0.22744182035667015,2.9290920597594305,0.20249037019532956,3.8403758026829578
15,10,1.5,0.2357587601283011,1.4778981540693163,0.8950879624648087,8.505238313472814,0.3811825542315326,2.745858908399779,0.04249626928835104,0.5071675061666915,-0.04471030367908113,-0.29909887800994467,0.2736978411429729,1.7157264229665403,0.17693154725458649,2.944199176380031
15,10,2.0,0.26189604423209567,1.797065366473851,0.9529077204043166,9.413263528386267,0.40252758383911824,2.8102792277966326,0.018168529186896265,0.2541665105105314,-0.022281300085011058,-0.17457157245700408,0.35065636695441915,2.4061165736007952,0.21196411509653745,3.6840838963408027
15,10,2.5,0.30865079103457127,1.924215805561505,1.6133811613304183,15.271566206568407,0.341980110149803,2.1320001511488416,-0.0006960784352696425,-0.007150450745371841,0.06495693098798938,0.6510677856686405,0.29452569208233026,3.223959296916358,0.23278062444153647,4.717311279212446
15,10,3.0,0.33412398382264885,2.0925584971398443,1.6252678385206667,15.264965818182358,0.4014620178193715,2.5142845091681436,-0.004984663084877217,-0.04961892031122132,0.11091025836726764,1.0119945875917473,0.3257863036524322,4.004744326817737,0.23485191900088753,4.671180058376509
15,10,3.5,0.34343022665324274,2.292566259182586,1.7990533773490673,16.574763629272987,0.4222243674390256,2.818556036923259,0.024520087708159943,0.2955642806101676,0.11169837592851262,1.423405742468393,0.27544720896292785,3.6821411788013894,0.2211268701226483,4.4995686234706485
15,10,4.0,0.3479332966450168,2.498360416779089,1.9026400623522872,17.163924714025356,0.36814205555370383,2.643470884263916,0.03240896278724703,0.4779465930608011,0.11610106890008987,1.4307194418085647,0.31507510297989283,4.390676654778935,0.20865210111445376,4.289862859127366
15,15,1.5,0.22197665206632577,1.269630563096727,0.7414045512876881,5.06786027303709,0.38422392408088446,2.206931932453821,0.032994581626820674,0.31440581069082685,-0.056979550232060916,-0.3633845727725156,0.31665353351051895,1.811149957957752,0.16571228634281576,2.1464688453623135
15,15,2.0,0.264186107013622,1.8579551125655418,1.0466895968678536,10.93204904019027,0.39157219224118744,2.7538297328992347,0.018115584875008084,0.25982133199495294,-0.019890764873314648,-0.16518979186774513,0.35887383586920363,2.5973752606585787,0.18373938985508076,3.374718499109887
15,15,2.5,0.28552010452242116,1.9768572474645043,1.3764821263812808,15.068204711484002,0.3134168419010612,2.1700060541302286,-0.0018932981652979297,-0.023931563254368984,0.01305672562747584,0.11050210352035358,0.32557151663015804,3.08613864399363,0.24965315265023658,4.4447802152413765
